SAMPN,PERNO,PLANO,ACTNO,APURP,Act_Cat,LAT,LON,MODE,PNAME,place_type
559735,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.95776384,-117.3979538,,,Other
559735,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.95776384,-117.3979538,,,Other
559939,2,6,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.84747089,-117.8229906,Auto/van/truck driver,,Other
560015,2,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.146939,-117.648375,Auto/van/truck driver,,Other
560221,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03883772,-118.4864393,Auto/van/truck driver,,Other
560403,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.160875,-118.368339,,,Other
560403,1,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.160875,-118.368339,Auto/van/truck driver,,Other
560636,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.11637451,-118.2246437,,,Other
561001,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00148888,-117.0348795,,,Other
561001,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00148888,-117.0348795,,,Other
561105,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13201672,-118.7250975,,,Other
561105,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13201672,-118.7250975,Auto/van/truck driver,,Other
561105,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13201672,-118.7250975,Auto/van/truck driver,,Other
561269,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.171289,-117.331876,,,Other
561269,3,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.171289,-117.331876,Wheelchair/mobility scooter,,Other
561840,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63846855,-116.938787,,,Other
561840,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63846855,-116.938787,Auto/van/truck driver,,Other
561925,4,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99494181,-117.9552367,,,Other
561925,4,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99494181,-117.9552367,Auto/van/truck passenger,,Other
562078,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.84681931,-118.1911583,Auto/van/truck passenger,,Other
562735,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65819698,-114.5716895,,,Other
562864,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.990066,-117.434146,,,Other
562864,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.990066,-117.434146,Auto/van/truck driver,,Other
563011,2,7,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13168458,-117.9007559,Auto/van/truck driver,,Other
563011,3,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13168458,-117.9007559,Auto/van/truck driver,,Other
563250,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.81873652,-115.5542717,,,Other
563250,2,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.81873652,-115.5542717,Auto/van/truck driver,,Other
563429,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.18286437,-118.439916,,,Other
563429,1,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.18286437,-118.439916,Walk,,Other
564227,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76224177,-118.0828107,Auto/van/truck driver,,Other
564262,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.98211748,-117.9693831,,,Other
564262,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.98211748,-117.9693831,,,Other
564683,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1024408,-118.3500653,"Local bus, rapid bus",,Other
565516,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62923251,-117.2659334,Auto/van/truck driver,,Other
565516,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62923251,-117.2659334,Auto/van/truck driver,,Other
565516,2,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62923251,-117.2659334,Auto/van/truck driver,,Other
565516,3,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62923251,-117.2659334,Auto/van/truck driver,,Other
565606,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.44702987,-117.65114,,,Other
565845,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.792644,-118.163257,,,Other
565845,1,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.792644,-118.163257,Walk,,Other
566084,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7586,-116.241,,,Other
566084,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7586,-116.241,Auto/van/truck driver,,Other
566084,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7586,-116.241,Auto/van/truck driver,,Other
566084,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7586,-116.241,,,Other
566084,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7586,-116.241,Auto/van/truck driver,,Other
566084,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7586,-116.241,Auto/van/truck driver,,Other
566719,4,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.68127385,-116.9674374,,,Other
567024,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09150202,-118.3473141,,,Other
567507,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7677989,-118.0891461,,,Other
567583,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.065171,-117.037254,,,Other
567699,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.9895189,-118.0396651,,,Other
567863,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63010485,-117.9487076,,,Other
567867,5,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.72458229,-117.4196876,Auto/van/truck driver,,Other
568332,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.712749,-118.035037,Auto/van/truck driver,,Other
568332,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.712749,-118.035037,,,Other
568388,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.08218504,-118.1815781,Auto/van/truck driver,,Other
568567,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77162863,-118.1400376,Walk,,Other
568567,1,6,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77162863,-118.1400376,Auto/van/truck driver,,Other
568567,1,8,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77162863,-118.1400376,Auto/van/truck driver,,Other
568567,1,10,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77162863,-118.1400376,Walk,,Other
568831,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94997235,-118.0126974,Auto/van/truck driver,,Other
568831,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94997235,-118.0126974,Auto/van/truck driver,,Other
569313,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03396587,-118.3237001,,,Other
569313,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.03396587,-118.3237001,,,Other
569480,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.71659265,-117.8165613,,,Other
569480,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.71659265,-117.8165613,,,Other
570335,1,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74716061,-116.884387,Auto/van/truck driver,,Other
570335,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74716061,-116.884387,Auto/van/truck driver,,Other
570408,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.263051,-119.206239,Auto/van/truck passenger,,Other
570450,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14077587,-117.7706059,Auto/van/truck passenger,,Other
570450,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14077587,-117.7706059,Auto/van/truck passenger,,Other
570709,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.98775623,-118.4132255,Auto/van/truck passenger,,Other
570880,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.84885594,-118.0425699,Auto/van/truck passenger,,Other
570880,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.84885594,-118.0425699,Auto/van/truck passenger,,Other
570883,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.22135379,-118.8540384,Auto/van/truck driver,,Other
571412,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23278273,-119.0679287,Auto/van/truck driver,,Other
571412,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23278273,-119.0679287,Auto/van/truck driver,,Other
571420,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93185437,-117.8882552,Auto/van/truck driver,,Other
571744,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63385502,-117.2309228,,,Other
572662,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.965136,-117.685155,Auto/van/truck driver,,Other
573522,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.71380475,-118.0331989,Auto/van/truck driver,,Other
573623,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.86043022,-118.1057113,Auto/van/truck driver,,Other
573719,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.68679724,-117.9568756,,,Other
574080,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.6792899,-118.1740687,,,Other
574080,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.6792899,-118.1740687,,,Other
574080,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.6792899,-118.1740687,,,Other
574172,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19394973,-118.4994393,Auto/van/truck driver,,Other
574172,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19394973,-118.4994393,Auto/van/truck driver,,Other
574287,3,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.35638867,-119.0564328,Walk,,Other
574549,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.29504209,-119.3013911,,,Other
574549,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.29504209,-119.3013911,,,Other
574781,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00581461,-117.4670038,,,Other
574781,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00581461,-117.4670038,,,Other
574781,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00581461,-117.4670038,,,Other
574781,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00581461,-117.4670038,Auto/van/truck driver,,Other
574781,4,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00581461,-117.4670038,,,Other
574781,5,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00581461,-117.4670038,,,Other
574781,5,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00581461,-117.4670038,Auto/van/truck driver,,Other
574989,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94975987,-117.2369392,Auto/van/truck driver,,Other
574989,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94975987,-117.2369392,Auto/van/truck driver,,Other
574989,4,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94975987,-117.2369392,,,Other
574989,5,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94975987,-117.2369392,,,Other
575351,2,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26190123,-119.1909745,Bike,,Other
575819,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15778205,-118.1234639,Auto/van/truck driver,,Other
576389,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.98,-118.46,,,Other
576389,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.98,-118.46,Auto/van/truck driver,,Other
576389,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.98,-118.46,Auto/van/truck driver,,Other
576567,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.21881004,-118.5051092,,,Other
576917,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19477037,-118.5677665,Auto/van/truck driver,,Other
577287,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77723393,-118.1751479,Auto/van/truck driver,,Other
577732,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.44077171,-119.2952175,,,Other
577732,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.44077171,-119.2952175,Auto/van/truck driver,,Other
578109,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.92455188,-117.9884667,Auto/van/truck driver,,Other
578109,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.92455188,-117.9884667,Auto/van/truck driver,,Other
578109,4,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.92455188,-117.9884667,Auto/van/truck driver,,Other
578314,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.84427499,-117.8964289,Auto/van/truck passenger,,Other
578314,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.84427499,-117.8964289,,,Other
578351,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.7010033,-118.1467688,,,Other
578383,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13402577,-116.1102999,Auto/van/truck driver,,Other
578385,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.47,-117.71,,,Other
578385,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.47,-117.71,,,Other
578443,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.789087,-116.9713155,,,Other
578443,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.789087,-116.9713155,Walk,,Other
578443,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.789087,-116.9713155,"Local bus, rapid bus",,Other
578443,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.789087,-116.9713155,"Local bus, rapid bus",,Other
579169,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.898106,-117.228059,,,Other
579169,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.898106,-117.228059,Auto/van/truck driver,,Other
579308,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77560616,-118.3733765,Auto/van/truck driver,,Other
579308,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77560616,-118.3733765,Auto/van/truck driver,,Other
579627,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.83149001,-117.9978226,,,Other
579627,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.83149001,-117.9978226,,,Other
581045,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.61,-117.65,Auto/van/truck driver,,Other
581045,2,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.61,-117.65,Auto/van/truck driver,,Other
581045,2,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.61,-117.65,Auto/van/truck driver,,Other
581205,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.89,-117.93,,,Other
581503,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87407293,-117.99594,,,Other
582503,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.59700081,-117.8741089,,,Other
582503,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.59700081,-117.8741089,,,Other
582503,2,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.59700081,-117.8741089,Auto/van/truck driver,,Other
582835,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.01880082,-117.6649805,Auto/van/truck driver,,Other
583148,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.49,-117.15,Auto/van/truck driver,,Other
583148,1,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.49,-117.15,Walk,,Other
583185,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.6832278,-117.9978016,,,Other
583185,1,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.6832278,-117.9978016,Auto/van/truck driver,,Other
583202,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.88308378,-117.8373572,Auto/van/truck driver,,Other
583202,2,2,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.88308378,-117.8373572,Auto/van/truck driver,,Other
583202,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.88308378,-117.8373572,Auto/van/truck driver,,Other
583647,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.885775,-117.999506,,,Other
583647,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.885775,-117.999506,Auto/van/truck passenger,,Other
583647,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.885775,-117.999506,Auto/van/truck passenger,,Other
583647,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.885775,-117.999506,Auto/van/truck passenger,,Other
583647,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.885775,-117.999506,,,Other
584389,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87018081,-118.4008722,,,Other
584389,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87018081,-118.4008722,Taxi/hired car/limo,,Other
584443,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.50205039,-117.6914925,,,Other
584443,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.50205039,-117.6914925,Auto/van/truck driver,,Other
584443,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.50205039,-117.6914925,,,Other
584443,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.50205039,-117.6914925,Auto/van/truck driver,,Other
584513,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.58252172,-117.1990508,,,Other
585459,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.819067,-118.368851,,,Other
585459,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.819067,-118.368851,Auto/van/truck driver,,Other
585459,1,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.819067,-118.368851,Walk,,Other
585692,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.62707414,-117.9136251,,,Other
585749,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14364928,-117.996464,Auto/van/truck driver,,Other
585913,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.597521,-117.718005,Auto/van/truck driver,,Other
585913,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.597521,-117.718005,Auto/van/truck driver,,Other
585913,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.597521,-117.718005,Auto/van/truck driver,,Other
585913,4,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.597521,-117.718005,Auto/van/truck driver,,Other
585917,2,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02221825,-117.8160307,Auto/van/truck driver,,Other
586202,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.81440291,-118.2733179,Auto/van/truck driver,,Other
586399,1,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.777197,-118.385608,Auto/van/truck driver,,Other
586544,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77096937,-118.0801969,,,Other
586618,1,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.08125874,-117.8509963,Auto/van/truck passenger,,Other
586618,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.08125874,-117.8509963,,,Other
586618,2,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.08125874,-117.8509963,Auto/van/truck driver,,Other
586647,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06503497,-118.370049,,,Other
586647,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06503497,-118.370049,,,Other
586647,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06503497,-118.370049,Auto/van/truck driver,,Other
587439,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65049631,-117.2542849,Auto/van/truck driver,,Other
587439,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65049631,-117.2542849,Auto/van/truck driver,,Other
587620,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.427594,-117.619872,,,Other
587620,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.427594,-117.619872,Auto/van/truck driver,,Other
587764,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04754972,-118.38596,,,Other
588039,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.72,-117.21,Auto/van/truck driver,,Other
588726,1,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00712763,-117.015643,Auto/van/truck driver,,Other
588726,2,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00712763,-117.015643,Other private transit,,Other
588726,3,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00712763,-117.015643,Auto/van/truck passenger,,Other
588726,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00712763,-117.015643,,,Other
588726,5,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00712763,-117.015643,,,Other
589202,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93763688,-118.1087268,,,Other
589202,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93763688,-118.1087268,Auto/van/truck driver,,Other
589202,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93763688,-118.1087268,,,Other
589570,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.07126727,-118.3730797,Walk,,Other
589831,3,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.46166183,-117.1146854,Walk,,Other
590397,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.73424634,-118.2818435,,,Other
590653,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.6,-117.71,,,Other
590791,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.116762,-116.422785,,,Other
591042,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74673792,-117.0995588,,,Other
591042,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74673792,-117.0995588,Auto/van/truck driver,,Other
591088,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91715046,-118.3735833,,,Other
591172,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.27468492,-118.7167916,,,Other
591308,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.61058712,-117.7536207,Auto/van/truck driver,,Other
591332,1,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94,-118.18,Walk,,Other
591757,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17374502,-118.3462979,,,Other
591770,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76794394,-118.0889389,Bike,,Other
591774,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09319274,-118.1358476,Auto/van/truck passenger,,Other
591774,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09319274,-118.1358476,Walk,,Other
592169,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.89639523,-116.9759919,Auto/van/truck driver,,Other
592211,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.67447853,-118.0730389,Auto/van/truck driver,,Other
592474,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.83,-118.26,,,Other
592474,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.83,-118.26,Auto/van/truck driver,,Other
592873,4,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24,-118.26,Auto/van/truck passenger,,Other
592873,4,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24,-118.26,Auto/van/truck passenger,,Other
593078,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13189057,-117.7885744,Auto/van/truck driver,,Other
593078,3,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13189057,-117.7885744,Auto/van/truck driver,,Other
594207,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0226859,-118.407173,Auto/van/truck driver,,Other
594207,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0226859,-118.407173,Auto/van/truck driver,,Other
594383,1,6,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.18334978,-118.1391031,Auto/van/truck driver,,Other
594383,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.18334978,-118.1391031,Auto/van/truck driver,,Other
594383,2,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.18334978,-118.1391031,Auto/van/truck driver,,Other
594383,2,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.18334978,-118.1391031,Auto/van/truck driver,,Other
594662,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.01125199,-118.3357713,,,Other
594662,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.01125199,-118.3357713,,,Other
595650,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15,-118.15,,,Other
595650,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15,-118.15,Auto/van/truck driver,,Other
595650,1,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15,-118.15,Auto/van/truck driver,,Other
